0,B1,200,2024-02-20 10:00:36.761958,151944864.00,151392576.00,152651648.00,153565264.00,150983344.00,153714592.00,152837584.00,152487040.00,151723040.00,152035824.00,154855264.00,153391968.00,152293328.00,151471936.00,152011600.00,152471232.00,
0,B1,200,2024-02-20 10:00:37.307509,151944432.00,151383328.00,152651072.00,153564976.00,150983344.00,153714592.00,152838752.00,152487920.00,151722576.00,152021184.00,154856000.00,153391968.00,152293040.00,151471936.00,151998400.00,152471040.00,
0,B1,200,2024-02-20 10:00:37.851946,151943856.00,151377616.00,152650496.00,153565264.00,150983056.00,153714592.00,152838336.00,152485984.00,151722752.00,152035536.00,154856288.00,153391680.00,152293040.00,151472512.00,152012176.00,152462608.00,
0,B1,200,2024-02-20 10:00:38.396755,151943872.00,151376400.00,152651520.00,153564688.00,150983632.00,153714592.00,152838448.00,152487440.00,151722752.00,152032208.00,154855840.00,153391680.00,152293328.00,151471936.00,152009136.00,152471616.00,
0,B1,200,2024-02-20 10:00:38.942624,151943984.00,151378992.00,152650992.00,153564688.00,150983632.00,153715184.00,152839040.00,152488496.00,151722176.00,152019152.00,154854672.00,153391680.00,152293040.00,151471936.00,152010880.00,152470656.00,
0,B1,200,2024-02-20 10:00:39.487212,151926432.00,151317888.00,152654272.00,153572592.00,150979856.00,153713968.00,152843408.00,152491792.00,151722576.00,152037280.00,154860272.00,153392272.00,152293616.00,151473952.00,152017696.00,152468416.00,
0,B1,200,2024-02-20 10:00:40.032025,151933392.00,151310672.00,152652528.00,153570544.00,150981616.00,153714880.00,152843408.00,152487440.00,151722576.00,152040176.00,154860272.00,153391680.00,152294496.00,151473952.00,152017408.00,152475408.00,
0,B1,200,2024-02-20 10:00:40.577883,151934416.00,151307712.00,152652240.00,153570544.00,150982160.00,153715184.00,152842832.00,152486560.00,151722864.00,152037856.00,154860432.00,153392272.00,152294496.00,151473952.00,152016384.00,152474720.00,
0,B1,200,2024-02-20 10:00:41.122767,151934704.00,151305184.00,152652816.00,153571120.00,150982448.00,153715152.00,152843408.00,152492960.00,151723440.00,152032496.00,154859552.00,153391968.00,152294784.00,151473952.00,152010592.00,152475008.00,
0,B1,200,2024-02-20 10:00:41.668247,151934416.00,151303744.00,152651952.00,153570256.00,150982448.00,153715152.00,152841072.00,152492864.00,151722752.00,152024800.00,154859552.00,153391968.00,152294784.00,151473952.00,152005360.00,152472688.00,
0,B1,200,2024-02-20 10:00:42.212445,151934416.00,151302368.00,152652528.00,153571120.00,150982160.00,153715152.00,152842832.00,152490928.00,151722928.00,152022336.00,154859680.00,153391968.00,152294496.00,151473664.00,152002464.00,152476768.00,
0,B1,200,2024-02-20 10:00:42.757722,151933840.00,151302080.00,152652528.00,153570544.00,150981296.00,153714848.00,152840784.00,152485888.00,151723152.00,152039024.00,154859680.00,153391968.00,152294496.00,151473952.00,152017984.00,152475696.00,
0,B1,200,2024-02-20 10:00:43.302939,151934128.00,151302080.00,152652528.00,153570832.00,150981872.00,153715152.00,152840496.00,152490832.00,151723328.00,152038736.00,154859392.00,153391680.00,152294384.00,151473760.00,152017408.00,152477248.00,
0,B1,200,2024-02-20 10:00:43.847969,151935008.00,151300912.00,152652528.00,153570832.00,150982160.00,153714848.00,152841376.00,152491696.00,151722864.00,152038736.00,154859552.00,153391968.00,152294496.00,151473952.00,152017264.00,152477056.00,
0,B1,200,2024-02-20 10:00:44.392573,151934128.00,151300624.00,152652816.00,153570256.00,150981872.00,153715152.00,152842544.00,152488896.00,151722864.00,152038432.00,154859840.00,153391968.00,152294496.00,151473952.00,152017984.00,152466096.00,
0,B1,200,2024-02-20 10:00:44.938154,151934704.00,151299760.00,152652240.00,153570256.00,150981872.00,153714560.00,152841664.00,152492864.00,151723040.00,152028432.00,154858496.00,153391968.00,152294496.00,151473664.00,152006224.00,152475008.00,
