0,A0,200,2024-02-20 09:44:35.868482,151943408.00,151423920.00,152694416.00,153604208.00,150984208.00,153724864.00,152858352.00,152485984.00,151716672.00,152034384.00,154874304.00,153415104.00,152283504.00,151467888.00,152028144.00,152497712.00,
0,A0,200,2024-02-20 09:44:36.413608,151942544.00,151422752.00,152694128.00,153604496.00,150984784.00,153724576.00,152857184.00,152480064.00,151716384.00,152032208.00,154873424.00,153415104.00,152283504.00,151467312.00,152029584.00,152498880.00,
0,A0,200,2024-02-20 09:44:36.958883,151943408.00,151423920.00,152694576.00,153603920.00,150984784.00,153724576.00,152858352.00,152478016.00,151716784.00,152028864.00,154873872.00,153415104.00,152283504.00,151467600.00,152021472.00,152490832.00,
0,A0,200,2024-02-20 09:44:37.504052,151943408.00,151423040.00,152694128.00,153603920.00,150984496.00,153724576.00,152857184.00,152479280.00,151717248.00,152029008.00,154874016.00,153415104.00,152283632.00,151467888.00,152021760.00,152500816.00,
0,A0,200,2024-02-20 09:44:38.049228,151953264.00,151421888.00,152665136.00,153568496.00,150990480.00,153723696.00,152841024.00,152432224.00,151725824.00,152034080.00,154859248.00,153391968.00,152298688.00,151478000.00,152008256.00,152471808.00,
0,A0,200,2024-02-20 09:44:38.594605,151957040.00,151419872.00,152655152.00,153552096.00,150992496.00,153723392.00,152834896.00,152404304.00,151727216.00,152033792.00,154855248.00,153391680.00,152302464.00,151480320.00,152012032.00,152466576.00,
0,A0,200,2024-02-20 09:44:39.139287,151956752.00,151422464.00,152656896.00,153551808.00,150992496.00,153723984.00,152835472.00,152408672.00,151726624.00,152031760.00,154855264.00,153391392.00,152303616.00,151481184.00,152006512.00,152468032.00,
0,A0,200,2024-02-20 09:44:39.683718,151956464.00,151419584.00,152654560.00,153551216.00,150993360.00,153723696.00,152835776.00,152405760.00,151728080.00,152041920.00,154855712.00,153391680.00,152303616.00,151480816.00,152016528.00,152467552.00,
0,A0,200,2024-02-20 09:44:40.228897,151957328.00,151422752.00,152656896.00,153552096.00,150992496.00,153723696.00,152835776.00,152405472.00,151726336.00,152041632.00,154855552.00,153391392.00,152303328.00,151480896.00,152016976.00,152465408.00,
0,A0,200,2024-02-20 09:44:40.774680,151957040.00,151420736.00,152654864.00,153551504.00,150991632.00,153723696.00,152835712.00,152404304.00,151726400.00,152034384.00,154855264.00,153391392.00,152303216.00,151480320.00,152010304.00,152465504.00,
0,A0,200,2024-02-20 09:44:41.319567,151956752.00,151419872.00,152655728.00,153551504.00,150994224.00,153723696.00,152836112.00,152405760.00,151728080.00,152041056.00,154855264.00,153391680.00,152303616.00,151480896.00,152014496.00,152466672.00,
0,A0,200,2024-02-20 09:44:41.863792,151957328.00,151422176.00,152656608.00,153551808.00,150994224.00,153723696.00,152835472.00,152402560.00,151727856.00,152036992.00,154855248.00,153391392.00,152303504.00,151480896.00,152011168.00,152465808.00,
0,A0,200,2024-02-20 09:44:42.410112,151957040.00,151420160.00,152654864.00,153551216.00,150992208.00,153723696.00,152835184.00,152403440.00,151726704.00,152035248.00,154855248.00,153391680.00,152303504.00,151480320.00,152011168.00,152468416.00,
0,A0,200,2024-02-20 09:44:42.953984,151957328.00,151421600.00,152657184.00,153551808.00,150993072.00,153723696.00,152835312.00,152401984.00,151727680.00,152034384.00,154855712.00,153391680.00,152303504.00,151480688.00,152007968.00,152465216.00,
0,A0,200,2024-02-20 09:44:43.498980,151957328.00,151421024.00,152654864.00,153552096.00,150992208.00,153723984.00,152835120.00,152403440.00,151726624.00,152040768.00,154855552.00,153391392.00,152303328.00,151480608.00,152014640.00,152466000.00,
0,A0,200,2024-02-20 09:44:44.045072,151956176.00,151419872.00,152655152.00,153551216.00,150994224.00,153723696.00,152835472.00,152402848.00,151728944.00,152038144.00,154855552.00,153391680.00,152303616.00,151480608.00,152011744.00,152468032.00,
0,A0,200,2024-02-20 09:44:44.589019,151957040.00,151420736.00,152657184.00,153551504.00,150992496.00,153723696.00,152835824.00,152403136.00,151726912.00,152042208.00,154855568.00,153391392.00,152303616.00,151480896.00,152015952.00,152466096.00,
0,A0,200,2024-02-20 09:44:45.134125,151956464.00,151421600.00,152654864.00,153550928.00,150993648.00,153723984.00,152836064.00,152402272.00,151728944.00,152041056.00,154855552.00,153391392.00,152303328.00,151480608.00,152014640.00,152468032.00,
0,A0,200,2024-02-20 09:44:45.679688,151956752.00,151419872.00,152655152.00,153551808.00,150994224.00,153723696.00,152835184.00,152403136.00,151728720.00,152039168.00,154855552.00,153391680.00,152303152.00,151480688.00,152006528.00,152467264.00,
0,A0,200,2024-02-20 09:44:46.224447,151956752.00,151420448.00,152656320.00,153551808.00,150993936.00,153723392.00,152835472.00,152399648.00,151728432.00,152036992.00,154854976.00,153391392.00,152303328.00,151480896.00,152011600.00,152466384.00,
0,A0,200,2024-02-20 09:44:46.769264,151957328.00,151420448.00,152654864.00,153551808.00,150992208.00,153723696.00,152835184.00,152401104.00,151726336.00,152041632.00,154855552.00,153391680.00,152303328.00,151480896.00,152016976.00,152465600.00,
0,A0,200,2024-02-20 09:44:47.314711,151957040.00,151420736.00,152657184.00,153551808.00,150992496.00,153723696.00,152835776.00,152399552.00,151726704.00,152032784.00,154855552.00,153391680.00,152303616.00,151480608.00,152007392.00,152466192.00,
0,A0,200,2024-02-20 09:44:47.859124,151957040.00,151421024.00,152654864.00,153551808.00,150994512.00,153723984.00,152835184.00,152399552.00,151728080.00,152042784.00,154855568.00,153391680.00,152303616.00,151481184.00,152016528.00,152465808.00,
0,A0,200,2024-02-20 09:44:48.404806,151957616.00,151420160.00,152656016.00,153551504.00,150992208.00,153723984.00,152835184.00,152401680.00,151726624.00,152041632.00,154855552.00,153391680.00,152303616.00,151480896.00,152015232.00,152466288.00,
0,A0,200,2024-02-20 09:44:48.949222,151957040.00,151422176.00,152656016.00,153551216.00,150993072.00,153723696.00,152836064.00,152401680.00,151728656.00,152042496.00,154855568.00,153391680.00,152303616.00,151480608.00,152016528.00,152465808.00,
0,A0,200,2024-02-20 09:44:49.494972,151956464.00,151421024.00,152654272.00,153550640.00,150995104.00,153723696.00,152835472.00,152401392.00,151729120.00,152037856.00,154855248.00,153391680.00,152303616.00,151480608.00,152011456.00,152467152.00,
0,A0,200,2024-02-20 09:44:50.039561,151957040.00,151420448.00,152656608.00,153551216.00,150992784.00,153723696.00,152835472.00,152401392.00,151726912.00,152042208.00,154855712.00,153391680.00,152303616.00,151481184.00,152016528.00,152465808.00,
0,A0,200,2024-02-20 09:44:50.585111,151957616.00,151421888.00,152657184.00,153550928.00,150992208.00,153723696.00,152835472.00,152401392.00,151726912.00,152040176.00,154855552.00,153391392.00,152303920.00,151481184.00,152013776.00,152467456.00,
0,A0,200,2024-02-20 09:44:51.129702,151957040.00,151422176.00,152656320.00,153552096.00,150992208.00,153723696.00,152834896.00,152401392.00,151726704.00,152031040.00,154854960.00,153391680.00,152303504.00,151480608.00,152007392.00,152467264.00,
